id,avatarUrl,firstName,lastName,height,weight,overallRating,homeTown,homeState,redShirtStatus,jerseyNum,schoolYear,stats_acceleration_value,stats_acceleration_diff,stats_agility_value,stats_agility_diff,stats_jumping_value,stats_jumping_diff,stats_stamina_value,stats_stamina_diff,stats_strength_value,stats_strength_diff,stats_awareness_value,stats_awareness_diff,stats_bCVision_value,stats_bCVision_diff,stats_blockShedding_value,stats_blockShedding_diff,stats_breakSack_value,stats_breakSack_diff,stats_breakTackle_value,stats_breakTackle_diff,stats_carrying_value,stats_carrying_diff,stats_catchInTraffic_value,stats_catchInTraffic_diff,stats_catching_value,stats_catching_diff,stats_changeOfDirection_value,stats_changeOfDirection_diff,stats_deepRouteRunning_value,stats_deepRouteRunning_diff,stats_finesseMoves_value,stats_finesseMoves_diff,stats_hitPower_value,stats_hitPower_diff,stats_impactBlocking_value,stats_impactBlocking_diff,stats_injury_value,stats_injury_diff,stats_jukeMove_value,stats_jukeMove_diff,stats_kickAccuracy_value,stats_kickAccuracy_diff,stats_kickPower_value,stats_kickPower_diff,stats_kickReturn_value,stats_kickReturn_diff,stats_leadBlock_value,stats_leadBlock_diff,stats_manCoverage_value,stats_manCoverage_diff,stats_mediumRouteRunning_value,stats_mediumRouteRunning_diff,stats_overall_value,stats_overall_diff,stats_passBlock_value,stats_passBlock_diff,stats_passBlockFinesse_value,stats_passBlockFinesse_diff,stats_passBlockPower_value,stats_passBlockPower_diff,stats_playAction_value,stats_playAction_diff,stats_playRecognition_value,stats_playRecognition_diff,stats_powerMoves_value,stats_powerMoves_diff,stats_press_value,stats_press_diff,stats_pursuit_value,stats_pursuit_diff,stats_runBlock_value,stats_runBlock_diff,stats_runBlockFinesse_value,stats_runBlockFinesse_diff,stats_runBlockPower_value,stats_runBlockPower_diff,stats_runningStyle_value,stats_runningStyle_diff,stats_shortRouteRunning_value,stats_shortRouteRunning_diff,stats_spectacularCatch_value,stats_spectacularCatch_diff,stats_speed_value,stats_speed_diff,stats_spinMove_value,stats_spinMove_diff,stats_stiffArm_value,stats_stiffArm_diff,stats_tackle_value,stats_tackle_diff,stats_throwAccuracyDeep_value,stats_throwAccuracyDeep_diff,stats_throwAccuracyMid_value,stats_throwAccuracyMid_diff,stats_throwAccuracyShort_value,stats_throwAccuracyShort_diff,stats_throwOnTheRun_value,stats_throwOnTheRun_diff,stats_throwPower_value,stats_throwPower_diff,stats_throwUnderPressure_value,stats_throwUnderPressure_diff,stats_toughness_value,stats_toughness_diff,stats_trucking_value,stats_trucking_diff,stats_zoneCoverage_value,stats_zoneCoverage_diff,conference_id,conference_label,conference_imageUrl,team_id,team_label,team_imageUrl,team_isPopular,position_id,position_shortLabel,position_label,position_positionType_id,position_positionType_name,iteration_id,iteration_label
19190,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/72.png?im=FaceCrop,padding=0.7",Joshua,Mickens,75,90,77,Indianapolis,Indiana,Previous,52,Junior,92,0,77,0,83,0,81,0,93,0,53,0,44,0,63,0,34,0,46,0,58,0,44,0,55,0,70,0,44,0,88,0,80,0,74,0,83,0,44,0,39,0,44,0,47,0,46,0,42,0,44,0,77,0,66,0,58,0,56,0,41,0,75,0,77,0,43,0,85,0,56,0,56,0,66,0,0,0,44,0,44,0,80,0,44,0,44,0,81,0,26,0,32,0,33,0,35,0,32,0,44,0,80,0,44,0,46,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,72,Ohio State,https://drop-assets.ea.com/images/1dUQVKJBqNFYCpHzWMkzHV/a3d0913ebb0be4b2a7f1002af985cd98/OhioState.png,False,RE,REDG,Right Edge,defense,Defense,cfb-26-national-championship,National Championship
3506,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/84.png?im=FaceCrop,padding=0.7",Josiah,Cox,73,37,77,San Diego,California,Eligible,24,Junior,90,0,86,0,85,0,91,0,68,0,79,0,58,0,58,0,39,0,41,0,65,0,55,0,68,0,84,0,34,0,30,0,74,0,60,0,88,0,54,0,32,0,28,0,57,0,57,0,74,0,31,0,77,0,61,0,58,0,53,0,40,0,78,0,42,0,66,0,73,0,51,0,55,0,65,0,0,0,34,0,64,0,87,0,52,0,53,0,73,0,37,0,29,0,17,0,20,0,26,0,37,0,94,0,53,0,77,0,MW,Mountain West,https://drop-assets.ea.com/images/4OmYsw94dTPkBlRXiRVIa1/afafe527da38d4d316369849d2975e1f/MW.png,84,San Diego State,https://drop-assets.ea.com/images/6KGjCQsh4XPeA0HuatKNKN/97e0d7ce98c47d3ed672184b51437263/SanDiegoState.png,False,SS,SS,Strong Safety,defense,Defense,cfb-26-national-championship,National Championship
23982,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/9.png?im=FaceCrop,padding=0.7",Jourdin,Crawford,72,177,77,Birmingham,Alabama,Eligible,95,Freshman,79,0,66,0,73,0,77,0,87,0,62,0,28,0,83,0,27,0,43,0,51,0,28,0,41,0,60,0,28,0,63,0,81,0,85,0,93,0,28,0,21,0,26,0,15,0,58,0,23,0,28,0,77,0,55,0,54,0,54,0,38,0,63,0,84,0,25,0,79,0,62,0,54,0,69,0,0,0,28,0,28,0,71,0,28,0,43,0,83,0,21,0,25,0,23,0,22,0,36,0,47,0,91,0,44,0,22,0,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,9,Auburn,https://drop-assets.ea.com/images/7Dd4VcL4cnzkEJEYd5FGEl/0f7d5cbd0a7594cd40d4508073f09325/Auburn.png,False,DT,DT,Defensive Tackle,defense,Defense,cfb-26-national-championship,National Championship
14822,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/100.png?im=FaceCrop,padding=0.7",Julian,Peterson,75,145,77,Pinson,Alabama,Previous,99,Senior,70,0,57,0,67,0,86,0,87,0,81,0,24,0,80,0,47,0,38,0,57,0,26,0,29,0,48,0,25,0,68,0,79,0,81,0,92,0,23,0,25,0,43,0,31,0,56,0,29,0,26,0,77,0,65,0,47,0,43,0,36,0,83,0,84,0,22,0,79,0,55,0,52,0,64,0,0,0,24,0,25,0,60,0,24,0,40,0,83,0,35,0,31,0,10,0,20,0,14,0,36,0,88,0,40,0,32,0,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,100,Troy,https://drop-assets.ea.com/images/1tA8W671CuqscrciTnOXuT/f52a14e93c0a498ac079fdac50aa0447/Troy.png,False,DT,DT,Defensive Tackle,defense,Defense,cfb-26-national-championship,National Championship
34373,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/2.png?im=FaceCrop,padding=0.7",Julien,Laventure,73,110,77,Upper Darby,Pennsylvania,Previous,1,Junior,79,0,68,0,72,0,89,0,83,0,82,0,28,0,80,0,46,0,43,0,52,0,28,0,37,0,51,0,28,0,78,0,78,0,73,0,88,0,27,0,40,0,44,0,37,0,56,0,41,0,31,0,77,0,67,0,62,0,53,0,30,0,79,0,83,0,35,0,78,0,59,0,56,0,70,0,0,0,27,0,29,0,71,0,30,0,45,0,80,0,13,0,31,0,10,0,13,0,20,0,46,0,94,0,44,0,31,0,MAC,MAC,https://drop-assets.ea.com/images/46tLd8HfZDWQQqBvxwZoV7/d9f8b5dbc60061d142ceabaa6c3780b5/MAC.png,2,Akron,https://drop-assets.ea.com/images/5fyARvNI8ELDpRrVH3T4I4/6a8b173624d74f275a6edf0a5de194da/Akron.png,False,DT,DT,Defensive Tackle,defense,Defense,cfb-26-national-championship,National Championship
1581,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/42.png?im=FaceCrop,padding=0.7",Justice,Clemons,70,40,77,West Columbia,Texas,Eligible,5,Senior,89,0,88,0,82,0,89,0,70,0,82,0,48,0,56,0,45,0,47,0,44,0,32,0,45,0,88,0,25,0,25,0,72,0,53,0,89,0,72,0,46,0,32,0,52,0,58,0,75,0,31,0,77,0,65,0,64,0,56,0,32,0,83,0,46,0,80,0,76,0,62,0,57,0,68,0,0,0,28,0,29,0,87,0,67,0,56,0,63,0,10,0,27,0,29,0,27,0,33,0,25,0,90,0,45,0,82,0,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,42,Kansas State,https://drop-assets.ea.com/images/H358bjcQHLG7pPHY2YnX7/98bc975f589b1bba761ed85954d6d205/KansasState.png,False,CB,CB,Cornerback,defense,Defense,cfb-26-national-championship,National Championship
3250,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/47.png?im=FaceCrop,padding=0.7",Justin,Agu,74,25,77,Prairieville,Louisiana,Previous,13,Junior,90,0,89,0,87,0,89,0,61,0,82,0,45,0,55,0,35,0,36,0,53,0,27,0,64,0,87,0,26,0,32,0,69,0,43,0,88,0,54,0,43,0,38,0,51,0,54,0,74,0,25,0,77,0,64,0,47,0,42,0,37,0,83,0,34,0,77,0,79,0,53,0,53,0,62,0,0,0,23,0,29,0,87,0,54,0,43,0,63,0,10,0,33,0,11,0,35,0,29,0,28,0,79,0,36,0,80,0,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,47,Louisville,https://drop-assets.ea.com/images/Seuj1C4lRxBglIQUUpcDB/1b92621eef5d95bd9cba582248b6f970/Louisville.png,False,CB,CB,Cornerback,defense,Defense,cfb-26-national-championship,National Championship
8186,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/80.png?im=FaceCrop,padding=0.7",Justin,Holmes,75,85,77,Kutztown,Pennsylvania,Eligible,88,Senior,76,0,72,0,70,0,87,0,74,0,82,0,58,0,58,0,47,0,75,0,75,0,75,0,81,0,68,0,64,0,56,0,51,0,58,0,88,0,69,0,27,0,24,0,50,0,59,0,28,0,76,0,77,0,65,0,55,0,53,0,46,0,41,0,55,0,23,0,55,0,64,0,59,0,63,0,0,0,79,0,74,0,71,0,66,0,83,0,58,0,22,0,26,0,19,0,44,0,17,0,24,0,88,0,80,0,54,0,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,80,Pittsburgh,https://drop-assets.ea.com/images/7MyDveCWZbaW1FYUvhAgP6/4d39fc765117eba52b379e299be2d49e/Pittsburgh.png,False,TE,TE,Tight End,offense,Offense,cfb-26-national-championship,National Championship
19890,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/130.png?im=FaceCrop,padding=0.7",Justin,Meyers,70,55,77,Washington,Georgia,Previous,9,Senior,90,0,84,0,85,0,87,0,70,0,83,0,46,0,57,0,45,0,43,0,68,0,25,0,57,0,82,0,30,0,32,0,76,0,54,0,92,0,48,0,26,0,46,0,53,0,59,0,68,0,27,0,77,0,64,0,52,0,45,0,33,0,83,0,44,0,72,0,81,0,50,0,56,0,67,0,0,0,31,0,25,0,86,0,51,0,58,0,72,0,34,0,37,0,15,0,20,0,37,0,34,0,93,0,57,0,66,0,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,130,Georgia Southern,https://drop-assets.ea.com/images/1Bq2Et0m9J1guQ9EsCOUQg/fac58f7b412b33e02f6481107f76ca87/GeorgiaSouthern.png,False,SS,SS,Strong Safety,defense,Defense,cfb-26-national-championship,National Championship
22065,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/49.png?im=FaceCrop,padding=0.7",Justin,Williams-Thomas,72,43,77,Dallas,Georgia,Previous,9,Junior,91,0,86,0,85,0,84,0,73,0,72,0,78,0,50,0,25,0,75,0,83,0,65,0,70,0,83,0,51,0,41,0,61,0,53,0,90,0,78,0,30,0,24,0,72,0,45,0,33,0,64,0,77,0,55,0,55,0,53,0,25,0,29,0,43,0,26,0,55,0,48,0,33,0,39,0,0,0,68,0,66,0,88,0,75,0,83,0,53,0,19,0,11,0,34,0,36,0,19,0,48,0,85,0,79,0,25,0,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,49,Marshall,https://drop-assets.ea.com/images/03I2ORP4XmLGYTXIGPnZZ/47c4c3724a61bfcde0da75c58c789e09/Marshall.png,False,HB,HB,Halfback,offense,Offense,cfb-26-national-championship,National Championship
1616,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/9.png?im=FaceCrop,padding=0.7",Justin,Jones,73,54,77,Bessemer,Alabama,Eligible,35,Senior,88,0,83,0,81,0,87,0,74,0,72,0,79,0,48,0,35,0,74,0,85,0,47,0,64,0,83,0,34,0,40,0,57,0,49,0,87,0,83,0,41,0,26,0,60,0,41,0,31,0,44,0,77,0,57,0,47,0,51,0,39,0,31,0,42,0,27,0,57,0,46,0,34,0,36,0,0,0,50,0,48,0,87,0,76,0,68,0,51,0,37,0,22,0,28,0,33,0,34,0,40,0,85,0,75,0,30,0,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,9,Auburn,https://drop-assets.ea.com/images/7Dd4VcL4cnzkEJEYd5FGEl/0f7d5cbd0a7594cd40d4508073f09325/Auburn.png,False,HB,HB,Halfback,offense,Offense,cfb-26-national-championship,National Championship
8602,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/101.png?im=FaceCrop,padding=0.7",Justyn,Reid,77,95,77,Newnan,Georgia,Eligible,88,Junior,83,0,76,0,80,0,93,0,78,0,80,0,57,0,62,0,26,0,72,0,77,0,81,0,78,0,72,0,58,0,60,0,67,0,66,0,89,0,65,0,36,0,27,0,45,0,61,0,26,0,69,0,77,0,69,0,62,0,55,0,48,0,42,0,58,0,24,0,60,0,71,0,63,0,61,0,0,0,73,0,79,0,76,0,61,0,72,0,61,0,25,0,20,0,20,0,43,0,27,0,34,0,93,0,74,0,58,0,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,101,Tulane,https://drop-assets.ea.com/images/2bzOwGrzuzUYdzLM8l26H/550fca554668c6c58c4412bf587b2404/Tulane.png,False,TE,TE,Tight End,offense,Offense,cfb-26-national-championship,National Championship
21595,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/34.png?im=FaceCrop,padding=0.7",Jy,Gilmore,69,30,77,Citra,Florida,Previous,14,Junior,91,0,89,0,83,0,89,0,47,0,78,0,71,0,43,0,35,0,72,0,54,0,51,0,70,0,87,0,32,0,25,0,69,0,35,0,85,0,81,0,34,0,37,0,56,0,54,0,75,0,30,0,77,0,64,0,45,0,39,0,27,0,77,0,34,0,75,0,74,0,56,0,52,0,61,0,0,0,29,0,55,0,88,0,75,0,32,0,67,0,33,0,26,0,13,0,21,0,22,0,38,0,76,0,35,0,82,0,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,34,Georgia Tech,https://drop-assets.ea.com/images/7oNS1QtNV5gbhxfxaiSOXC/9de13b9e935e4b8494af79f0b1cf80b0/GeorgiaTech.png,False,CB,CB,Cornerback,defense,Defense,cfb-26-national-championship,National Championship
20129,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/122.png?im=FaceCrop,padding=0.7",Kade,Hensley,70,29,77,Johnson City,Tennessee,Previous,25,Senior,64,0,71,0,61,0,85,0,52,0,68,0,24,0,34,0,36,0,46,0,53,0,31,0,43,0,73,0,31,0,44,0,42,0,42,0,86,0,39,0,85,0,89,0,25,0,46,0,30,0,44,0,77,0,43,0,14,0,25,0,39,0,46,0,41,0,45,0,26,0,21,0,29,0,48,0,0,0,33,0,33,0,68,0,49,0,28,0,36,0,29,0,35,0,26,0,29,0,33,0,42,0,89,0,31,0,38,0,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,122,West Virginia,https://drop-assets.ea.com/images/31vZi2pHpFYBRzc5anbLeB/3efd9263b61f022763313a6ac7f24580/WestVirginia.png,False,K,K,Kicker,special-teams,Special Teams,cfb-26-national-championship,National Championship
1735,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/28.png?im=FaceCrop,padding=0.7",Kaden,Shields-Dutton,71,55,77,Orlando,Florida,Eligible,28,Sophomore,89,0,80,0,81,0,82,0,77,0,76,0,74,0,48,0,36,0,82,0,80,0,51,0,63,0,79,0,39,0,43,0,61,0,57,0,89,0,78,0,45,0,24,0,63,0,47,0,32,0,46,0,77,0,60,0,54,0,60,0,37,0,30,0,42,0,27,0,59,0,51,0,38,0,39,0,0,0,54,0,45,0,87,0,75,0,79,0,57,0,27,0,20,0,12,0,34,0,24,0,37,0,79,0,84,0,27,0,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,28,FAU,https://drop-assets.ea.com/images/1o4nzVZYG6RuDSPMrQEcsx/2b889a832ce1459a5f65e9dbe4e2b006/FAU.png,False,HB,HB,Halfback,offense,Offense,cfb-26-national-championship,National Championship
25130,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/13.png?im=FaceCrop,padding=0.7",Kaelan,Chudzinski,75,76,77,Needham,Massachusetts,Eligible,85,Freshman,86,0,82,0,84,0,76,0,69,0,73,0,78,0,51,0,53,0,69,0,69,0,72,0,78,0,79,0,73,0,47,0,55,0,65,0,91,0,79,0,33,0,33,0,50,0,65,0,24,0,76,0,77,0,58,0,55,0,54,0,43,0,40,0,48,0,21,0,64,0,60,0,54,0,55,0,0,0,79,0,78,0,84,0,75,0,72,0,55,0,45,0,46,0,52,0,45,0,58,0,27,0,87,0,72,0,34,0,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,13,Boston College,https://drop-assets.ea.com/images/2pKL8LTfGnXKMJkk5GWEik/24309d0a4dcbc824648ba1ea54111588/BostonCollege.png,False,TE,TE,Tight End,offense,Offense,cfb-26-national-championship,National Championship
988,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/103.png?im=FaceCrop,padding=0.7",Kaleb,Brown,70,40,77,Chicago,Illinois,Previous,5,Junior,92,0,93,0,92,0,86,0,69,0,80,0,87,0,49,0,34,0,71,0,67,0,76,0,81,0,88,0,76,0,41,0,65,0,42,0,79,0,86,0,35,0,27,0,96,0,37,0,69,0,80,0,77,0,29,0,15,0,26,0,32,0,60,0,43,0,41,0,59,0,47,0,35,0,35,0,0,0,80,0,79,0,90,0,84,0,21,0,58,0,11,0,13,0,30,0,30,0,31,0,33,0,88,0,53,0,50,0,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,103,UAB,https://drop-assets.ea.com/images/7KD92uBJXw3BCPhLPFfzBy/768fd9309ac24b35cb87d72cc2be0e9f/UAB.png,False,WR,WR,Wide Receiver,offense,Offense,cfb-26-national-championship,National Championship
23783,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/79.png?im=FaceCrop,padding=0.7",Kaleb,Artis,76,152,77,Westbury,New York,Previous,58,Junior,69,0,56,0,64,0,81,0,91,0,85,0,25,0,84,0,25,0,43,0,49,0,23,0,26,0,47,0,26,0,51,0,84,0,79,0,88,0,24,0,36,0,46,0,31,0,58,0,29,0,22,0,77,0,69,0,63,0,53,0,32,0,82,0,80,0,24,0,74,0,56,0,53,0,64,0,0,0,24,0,26,0,59,0,23,0,40,0,77,0,19,0,16,0,14,0,32,0,19,0,34,0,93,0,42,0,19,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,79,Penn State,https://drop-assets.ea.com/images/53QaOtTut7hjYgfTpmaxzL/c02f2128a7723c7ad21c1244a07bf05f/PennState.png,False,DT,DT,Defensive Tackle,defense,Defense,cfb-26-national-championship,National Championship
23951,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/3.png?im=FaceCrop,padding=0.7",Kaleb,Edwards,78,104,77,El Dorado Hills,California,Eligible,81,Freshman,85,0,80,0,85,0,84,0,72,0,62,0,72,0,42,0,52,0,69,0,75,0,78,0,79,0,75,0,65,0,42,0,55,0,70,0,90,0,75,0,21,0,22,0,55,0,71,0,46,0,75,0,77,0,56,0,55,0,54,0,33,0,42,0,38,0,23,0,39,0,67,0,61,0,62,0,0,0,77,0,82,0,86,0,71,0,73,0,48,0,32,0,35,0,35,0,34,0,39,0,27,0,88,0,71,0,37,0,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,3,Alabama,https://drop-assets.ea.com/images/4z6TcVZ4bJOd6WDZGPaxJM/36515e925d105ec3a40f28a6e03011ac/Alabama.png,False,TE,TE,Tight End,offense,Offense,cfb-26-national-championship,National Championship
7614,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/18.png?im=FaceCrop,padding=0.7",Kalen,Carroll,73,25,77,Indianapolis,Indiana,Previous,6,Junior,91,0,87,0,86,0,88,0,54,0,86,0,50,0,50,0,43,0,44,0,61,0,34,0,65,0,86,0,30,0,39,0,67,0,51,0,87,0,62,0,47,0,47,0,56,0,55,0,77,0,30,0,77,0,65,0,61,0,52,0,38,0,85,0,38,0,71,0,67,0,58,0,54,0,67,0,0,0,28,0,35,0,88,0,60,0,53,0,62,0,27,0,31,0,17,0,16,0,24,0,44,0,92,0,41,0,75,0,MAC,MAC,https://drop-assets.ea.com/images/46tLd8HfZDWQQqBvxwZoV7/d9f8b5dbc60061d142ceabaa6c3780b5/MAC.png,18,Central Michigan,https://drop-assets.ea.com/images/6LYL1DNT3shmoF5gMSeOKl/b349c824f869d2d5c440ded7005fd751/CentralMichigan.png,False,CB,CB,Cornerback,defense,Defense,cfb-26-national-championship,National Championship
21855,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/114.png?im=FaceCrop,padding=0.7",Kam,Thomas,67,24,77,Birmingham,Alabama,Previous,5,Senior,91,0,89,0,88,0,91,0,56,0,75,0,75,0,55,0,35,0,70,0,78,0,78,0,70,0,83,0,67,0,73,0,71,0,31,0,90,0,83,0,24,0,33,0,88,0,29,0,58,0,73,0,77,0,37,0,22,0,34,0,26,0,62,0,45,0,41,0,77,0,45,0,22,0,20,0,0,0,75,0,77,0,89,0,78,0,26,0,67,0,15,0,21,0,10,0,18,0,18,0,34,0,87,0,47,0,61,0,CUSA,Conference USA,https://drop-assets.ea.com/images/1kUTTqEGCfMLDa2EtSIgk4/4e658b321cf69c92b4fc2b06fc1ef3b6/CUSA.png,114,UTEP,https://drop-assets.ea.com/images/Bl5p2EWfZyu7ftbqIRkfK/eff0fa994a2878b9a31907b9bc9c5ddd/UTEP.png,False,HB,HB,Halfback,offense,Offense,cfb-26-national-championship,National Championship
4858,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/117.png?im=FaceCrop,padding=0.7",Kameron,Courtney,71,33,77,Manassas,Virginia,Eligible,5,Sophomore,93,0,91,0,87,0,87,0,62,0,77,0,79,0,37,0,44,0,74,0,69,0,82,0,81,0,89,0,76,0,31,0,67,0,35,0,88,0,86,0,31,0,39,0,90,0,33,0,64,0,81,0,77,0,31,0,21,0,32,0,34,0,43,0,32,0,33,0,60,0,52,0,27,0,31,0,0,0,82,0,81,0,91,0,85,0,41,0,60,0,11,0,11,0,29,0,19,0,15,0,27,0,85,0,54,0,68,0,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,117,Virginia,https://drop-assets.ea.com/images/3FparUAcN7eY6WwitUm7Fg/f9f7dbc60d9f7408b2060f2fd0be8c6b/Virginia.png,False,WR,WR,Wide Receiver,offense,Offense,cfb-26-national-championship,National Championship
18993,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/109.png?im=FaceCrop,padding=0.7",Kamuela,Ka'aihue,74,80,77,Papakolea,Hawaii,Eligible,43,Junior,85,0,78,0,83,0,81,0,75,0,80,0,26,0,65,0,40,0,42,0,63,0,34,0,49,0,74,0,28,0,59,0,79,0,66,0,92,0,29,0,42,0,31,0,36,0,45,0,66,0,26,0,77,0,56,0,51,0,47,0,25,0,78,0,55,0,25,0,85,0,50,0,47,0,57,0,0,0,25,0,29,0,82,0,31,0,40,0,83,0,11,0,19,0,27,0,10,0,35,0,24,0,87,0,41,0,78,0,MW,Mountain West,https://drop-assets.ea.com/images/4OmYsw94dTPkBlRXiRVIa1/afafe527da38d4d316369849d2975e1f/MW.png,109,UNLV,https://drop-assets.ea.com/images/nAFpVSYQEjDvW7SN7P6eT/2aea9cc2514ade646bd6987dcf649dd2/UNLV.png,False,ROLB,WILL,Will Backer,defense,Defense,cfb-26-national-championship,National Championship
5599,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/39.png?im=FaceCrop,padding=0.7",Karson,Sharar,74,75,77,Iowa Falls,Iowa,Previous,43,Senior,85,0,79,0,82,0,82,0,77,0,85,0,33,0,68,0,36,0,38,0,53,0,38,0,52,0,76,0,33,0,55,0,85,0,73,0,93,0,33,0,36,0,36,0,38,0,57,0,67,0,33,0,77,0,65,0,60,0,53,0,36,0,85,0,68,0,36,0,83,0,57,0,52,0,65,0,0,0,33,0,33,0,79,0,33,0,38,0,84,0,24,0,24,0,24,0,24,0,24,0,36,0,89,0,39,0,70,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,39,Iowa,https://drop-assets.ea.com/images/2uJL4jhsAyv8528zATHu8Z/4097856daa9c6dafcaeb4ca71e1fd852/Iowa.png,False,ROLB,WILL,Will Backer,defense,Defense,cfb-26-national-championship,National Championship
23076,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/114.png?im=FaceCrop,padding=0.7",KD,Johnson,73,115,77,Houston,Texas,Previous,7,Senior,81,0,69,0,72,0,74,0,79,0,86,0,48,0,78,0,33,0,44,0,49,0,23,0,23,0,63,0,26,0,77,0,83,0,73,0,99,0,25,0,32,0,45,0,37,0,41,0,20,0,26,0,77,0,67,0,62,0,53,0,39,0,87,0,84,0,19,0,86,0,60,0,52,0,64,0,0,0,27,0,24,0,73,0,25,0,45,0,76,0,20,0,16,0,28,0,20,0,19,0,42,0,90,0,46,0,25,0,CUSA,Conference USA,https://drop-assets.ea.com/images/1kUTTqEGCfMLDa2EtSIgk4/4e658b321cf69c92b4fc2b06fc1ef3b6/CUSA.png,114,UTEP,https://drop-assets.ea.com/images/Bl5p2EWfZyu7ftbqIRkfK/eff0fa994a2878b9a31907b9bc9c5ddd/UTEP.png,False,DT,DT,Defensive Tackle,defense,Defense,cfb-26-national-championship,National Championship
